infocode,ticker,notional
66353,TRI,9614.7772941026304
66443,TPR,52869.963814184602
66550,MITK,33246.299950274921
66623,FRME,-8293.7205132570693
66658,MAN,-50455.804274664564
66664,MTG,-34712.18262687558561
66667,FIZZ,492.590292712094
66678,KIM,15390.198943644920
66714,INGR,15369.907472718307
66726,PRDO,6301.55912856433807
66761,CRAI,8634.240848956242
66771,AXTI,-18235.9005454841995
66806,PAA,-5225.315587963537
66821,NVDA,-9713.69088620732516
66837,NOVT,13136.867938042644
66846,GS,-4460.9537595685800
66980,LAD,-22319.706098528153
66982,HLIO,38702.6873927140372
66988,KRC,13562.3533485860375
67009,RHP,4649.0661295281375
67024,GPI,-48255.736225472361
67055,PLUS,-19838.4151414309527
67060,GEL,5916.8255812349584
67070,EEFT,-61414.304474219622
67091,ARE,-51471.459996063573
67102,RL,59347.9976818501854
67118,JLL,32179.313942448541
67129,BN,-23540.569993769403
67131,AEHR,-77773.538863257129
67140,ETR,20473.5793269192472
67141,CXT,-551.8465548774945
67144,CVX,15492.6514001993973
67147,PH,7114.769108762991
67153,GHM,34365.9946832178207
67155,KWR,-19747.8613044959344
67157,WRB,36147.8463957631253
67164,CUZ,17792.385760509783
67166,LNC,8966.8659309118498
67171,PHM,35139.5495407322181
67176,MAT,11872.523562211922
67186,FUL,-7578.9611016541898
67191,TXT,31590.35354108933
67193,AME,21513.869111217503
67194,CMC,14291.0261247744786
67195,GHC,-25915.31468375429
67206,BAC,14165.314983804886
67215,OMC,-2183.13121733659937
67223,ALNT,55995.547825731991
67228,EPAC,-6051.5639065273249
67235,AMGN,-24611.115709080266
67241,CTAS,7770.4973641181243
67254,CINF,9415.8034681400782
67306,WBD,29625.386492038391
67370,CAKE,50437.2547898276015
67396,BDC,16565.372728156222
67415,KSS,-2995.805018121640
67443,RDN,-34996.104668777109
67470,MCHP,19894.530871508674
67477,JBL,48111.812815729769
67489,KGC,52076.113938328933
67501,INOD,30928.698747286884
67527,UFPT,17153.064294521227
67534,EVR,-33521.453411563549
67563,BKR,29334.457381300147
67574,PTC,1071.104884277796
67624,WULF,1590.894295798862
67640,WBS,34566.738793211989
67681,THC,17928.2770249353652
67744,KRG,30743.309625801995
67756,ZD,-34613.2616004436263
67773,INTU,11676.816412691781
67815,SLAB,39894.733875613036
67855,CCI,-2023.299753772808
67890,FORM,31949.537533366118
67975,ADTN,-12281.397395103222
67980,PNC,-28.0221929284330
67981,EXTR,11136.9302317512285
67986,XEL,26050.5178444533176
68009,CCOI,-33121.364654777731
68011,BAX,-3676.5277835421708
68019,NSP,-23650.4525715615203
68027,MWA,27003.526517926625
68049,MPT,2839.5030792151602
68055,HSTM,-5195.0893111694859
68056,WAB,-27555.9017074411103
68067,NSIT,-26914.310099205184
68148,IDT,6319.699489546977
68204,ES,178.1008560415275
68208,WLY,5563.190757105335
68212,FHI,-4963.784079468853
68214,CORT,64228.7690624560293
68220,A,13961.867117657149
68229,CSGP,765.714370351709
68230,OMCL,-82443.867089540026
68246,MOG.A,-6639.560592893453
68262,CAR,-81724.35960045817
68404,UAMY,201909.889835757587
68447,CHH,-8950.7637651946424
68461,RJF,21460.2742298817136
68473,CSR,-38370.706836931063
68475,TTMI,25456.2312896787399
68509,AZZ,-560.318204615305
68513,CUBE,2791.727017494011
68519,MIDD,13721.8425871884484
68522,GGG,10484.8157712332867
68526,WT,15893.027322083768
68567,DEI,12007.4935531135956
68578,IART,-26938.820519829164
68606,AER,8614.1217670544396
68629,EOG,6190.08498716068893
68644,XRAY,16062.704022892667
68650,AGX,34813.54476122947
68669,CHDN,-55946.7015746575283
68768,ADEA,15522.9105239104021
68826,AGO,36190.872886598581
68904,MNKD,-9763.8579776800382
68958,INSM,-2970.6438431542334
68990,SHO,16204.8573812918385
69030,QUBT,105292.566977843782
69073,ATRC,26946.889831850433
69189,AAP,-14458.7499580713046
69204,SYNA,-4254.7684795329755
69333,RIOT,-46962.341579387259
69444,AXS,85304.74536159533
69527,CHKP,-1666.952929561632
69543,SSB,-3813.2782609660760
69564,CHRW,-19397.457723013016
69570,LAMR,-8880.396291105855
69583,WLFC,16256.241334944297
69598,VSAT,-11097.9304181488745
69660,EIX,-16800.588310801680
69661,AVT,37827.117419633296
69663,CPB,14453.1829454256429
69664,BMY,9338.498158160003
69665,FMC,-24708.170825524899811
69670,ASH,9128.983134445208
69671,SHW,-4682.2065321795929
69672,GWW,-2265.413884415300
69676,LEG,-3601.9920687293948
69680,EXPD,-4744.395874837193
69686,KEY,29889.413808807586
69689,ABT,33994.9106523494838
69690,MTZ,-5480.8762533270483
69692,ABM,22066.3962097169285
69695,ADM,17753.8661848073714
69698,SXI,10275.4069189704125
69708,TGT,11194.95133784514
69710,DDS,-9415.668393988046
69711,LPX,-12665.647109060294
69718,CECO,15632.025587804506
69724,BBWI,19237.107815430997
69732,BEN,22557.290281439061
69735,WWD,-10235.1007211647215
69738,SBR,-29531.2137462873725
69740,TILE,19453.063247381677
69744,SLM,49306.87057625266
69750,CASY,62971.976724150065
69755,CMCSA,17841.228499791882
69763,HWKN,-8564.0789170620286
69769,BIO,3589.466855638491
69772,KLAC,14041.108892012622
69859,COHR,48314.568827229262
69869,TECH,53296.542509249442
69882,RRC,15836.3773631205376
69887,EXPO,-7311.0051295057446
69897,RDNT,-8125.4251906736514
69901,AZO,-49927.5370545620797
69904,HAE,44676.297475822134
69907,CRVL,3051.831278858694
69957,AEE,-1094.2382885940973
69980,MAR,-105618.82666338890
69990,MANH,51010.925342933012
69999,MSTR,-59028.625199844683
70064,BKNG,8159.7136729550983
70074,WCC,38878.234103066590
70087,ADSK,21176.2606389887916
70120,HSIC,106.729969731067
70122,WAT,10550.2175831305674
70159,WAL,3361.113886629032
70252,MA,-26817.6647189121461
70269,STE,20891.7597632517615
70270,DHI,4769.940848151211
70273,PRMB,167956.4814958673753
70285,HOV,-53106.618747623503
70294,TX,-3922.74258571962316
70304,BANF,2108.872423966970
70307,ORLY,6306.966856061729
70312,AKR,-573.2631325809616
70317,BYD,13261.8332650102818
70338,LMAT,20311.9932935249753
70356,DAKT,1601.3619951877095
70369,TNL,21650.43677274525156
70451,JJSF,-11666.796299892458
70459,IEP,-97879.035288854754
70469,CALM,-88.348099686225
70485,MOH,-18238.194971376874
70569,BGC,12883.6336905972675
70617,NRG,20519.3207676852107
70699,WTI,-10932.873731451897
70848,MLM,12200.8288145971265
70925,ZBH,22582.8239540105338
70960,ELV,-22762.280631246719
71049,LMT,18612.0349928415435
71055,COR,27403.982457316212
71287,NEOG,-20051.424309720980
71288,DGII,30385.416934580098
71290,BLFS,-79345.76053788361
71301,MMSI,31001.9788665136242
71316,IONS,-58889.448319510943
71322,IDXX,5195.829650975440
71332,TTEK,-2177.863279194306
71386,COLM,11340.851110580952
71388,LNG,-8702.599203987463
71412,DOX,18865.917310125315
71454,EPD,-53584.610606414502
71461,KFY,9486.449657512929
71484,UTHR,7105.7087878391347
71490,OSK,-26239.099002138271
71492,TROW,27056.191243045870
71508,CCL,56184.622419177198
71532,SAM,-4768.800533721289
71540,HIG,10297.08153876935565
71590,DXPE,21957.993899674830
71596,MTN,14072.3334639206305
71617,DMC,16442.2947051987053
71618,GERN,298706.5247849769437
71623,EG,40789.1524477611757
71659,CROX,12775.97584327931
71672,RIG,-13390.8219773891431
71685,MHK,9726.043877366661
71693,CENT,8533.803953014223
71700,LTC,-2954.9937871119616
71734,CB,-4254.4673823249988
71735,GILT,19684.105955776572
71775,FRO,50311.5078007519975
71789,FLG,-57348.7533032795633
71822,XPEL,-94913.0160162341539
71833,GSAT,-12536.1000661009925
71836,SBH,3525.630092320276
71932,GNTX,23963.827916631039
71939,IBOC,20022.598695419013
71981,STBA,15862.1761789629795
71986,SFNC,-66468.342482522037
72001,DCOM,3028.8137772113368
72004,NTGR,-83950.415836021981
72168,MET,5140.7914372892033
72195,WLK,-44131.791193459034
72234,ISRG,-80297.965559017259
72316,EYPT,-27001.095766584925
72380,AEO,-8910.2080961033087
72412,GPN,-1815.354355166055
72457,BG,-22236.696018281731
72548,HLIT,3192.3268795622684
72558,NFLX,-18717.325023313215
72573,OVV,6896.786196515277
72600,FLR,13019.149874487493
72629,RUSHA,14432.698482623874
72671,CEVA,-16861.906211861938
72846,BXP,-25929.3199458981425
72872,CMS,19617.1514478197065
72874,SRE,-10921.1842361001643
72877,NFG,5217.65037800622433
72878,IP,45351.602139823335
72881,APD,27115.3933613408448
72882,CSL,11762.005187430107
72883,MAS,-26947.479230024122
72884,ROL,-53682.123222843244
72885,DCI,22432.485642197536
72886,DCO,-3182.1829061434139
72888,GIS,28090.3027797403983
72890,HUBB,-55249.929082193189
72891,FELE,13070.653311667597
72893,R,-1892.750968864432
72900,MGEE,11085.5844253709015
72902,LNT,7351.587193501009
72903,AGYS,-11009.0945439551085
72908,KR,23592.284265801387
72910,LXU,-8002.716371602835
72915,SCI,-9896.152269826096
72918,SR,70448.292048591289
72919,HRL,27779.058747211346
72920,AVY,-33864.995837833412
72922,PVH,-4592.1146453730595
72928,BC,-34510.2683337114775
72937,WEN,-751.4339591973465
72940,TYL,-63730.077387178378
72943,AIR,10165.5732534875543
72951,WDFC,-11357.81898292321
72952,AMD,24835.476381279339
72973,RF,36087.834971182542
72976,ZION,36886.3132720860224
72977,FDX,7555.12593808003153
72979,MHO,17280.857335509423
72981,AEM,15691.386920334063
72983,BRK.A,1061181.293019441923
72988,MOD,34742.837115963523
72990,AAPL,-84477.440848526356
73061,CQP,-63065.480999967352
73113,BR,19209.404691253109
73264,SMCI,202.4985270184484
74139,TMUS,14382.88947247063675
74209,CNK,-13791.9963379033051
74213,TFSL,-21932.070299595850
74240,HROW,-27630.9465437086818
74302,DAL,13476.0973151520302
74442,IBKR,30353.425805040118
74538,ACM,-53206.909300095854
74604,TRS,39962.398373866135
74660,PODD,7480.007342076976
136431,JAZZ,45485.75724077549116
136643,LULU,7836.870270796711
136743,ENSG,22543.473589321333
136748,MAIN,289.880074190762
137115,TEL,-60385.5670796387125
137341,BX,-30694.137748368968
137411,GRBK,21258.362225655069
137887,PSIX,26320.562950565961
138373,G,57178.720229838846
138494,MELI,18452.0171126791907
139032,TDC,43704.263132503167
139836,CVI,9098.132722762864
139857,ULTA,15775.992387347562
140095,APEI,30226.453447041974
140169,NMM,-20285.0472318571073
140201,MSCI,-14848.306336152657
140224,CIM,-33672.479975151898
147424,SBLK,17626.869342535921
147427,ARR,15721.01129349469576
147429,IVZ,10014.3880345873971
147746,FOR,-27363.9533840335316
147750,TWO,-49421.55540785519223
147786,TNK,35923.218385332452
147787,LRN,-30024.858823763812
148533,ECHO,-32148.0975974309618
148710,BIP,-96706.1068956212793
149055,DAN,5430.492733851374
149659,SLS,32251.7495726371587
149690,PM,6758.5449973430081
149752,V,13749.7181323686678
149782,IRDM,74612.158869024298
150187,AWK,7137.700318301079
150254,SW,21664.123584485731
151431,KDP,42657.2610893203145
151798,ENOV,586.86365815755064
151923,AGNC,5215.218826518174
152751,ERII,-5317.150481841287
153004,JBTM,-15083.1854612745925
153451,MYRG,35239.696593326217
153452,TREE,-105947.9620594107029
153495,GSL,25601.2548146814451
169130,SIG,11602.875865342828
169204,HCI,33334.455982471224
170478,LOPE,6973.2533720870675
170967,VRTS,-21398.535434413315
174045,IVR,9993.8349800753067
182723,IOVA,-23456.747436032241
196789,AVGO,4457.0440874685886
209869,OMER,-111206.948690205937
213845,PMT,-12796.566657426874
213945,STWD,-1781.6180174154437
214872,ARI,7291.40862480691
215062,VRSK,37932.566089456888
215556,ADUS,19508.19821904686777
216044,H,-47167.999672149901
216197,LEA,-53260.4104435151615
216209,DG,30021.354402330629
216562,FTNT,52600.625229776238
217232,CHTR,6282.5528466080476
217737,PEB,-5405.8678822013665
217855,OPLN,20931.047678617022
218471,PPC,12081.769387027419
228976,TRNO,7255.0066537834495
228982,PDM,-14281.507874959507
229000,GNRC,-136042.86438728934
229001,QNST,2856.044991518965
229496,ST,20967.8681726418816
230039,MXL,-9579.963361889451
230040,CALX,3420.479691025787
230074,FIBK,17874.724816577518
230093,HTHT,-26475.4167770579983
230189,SSNC,31884.069569099503
230233,PRI,31917.2710670345585
230289,STNG,-3633.6092181832612
230574,GBDC,-51854.3820681932472
230821,SPSC,15278.5126566342497
230971,LYB,44398.000778937072
231025,AOSL,-32693.322319455657
231323,CRMD,102902.330597967822
231337,JKS,-88761.599397269136
232337,FAF,26809.7228560673597
234475,CBOE,5620.7484926983837
234659,VPG,-13163.89931882472626
234679,FN,31362.859217446568
234767,TSLA,-20508.4251727900933
235005,BWXT,20302.347155336186
235089,KKR,-23843.3848890372865
241195,AMRC,-61992.230393131026
241473,NXPI,-12241.337120888106
241600,MMYT,26793.2352708106536
242608,VC,29395.522507277343
242627,DQ,-112506.144480043248
242655,EFC,2610.159728589125
242870,TAL,-98941.670335441305
243193,CMRE,12031.4897388503787
243265,HHH,-34394.5702576144144
243505,BAH,13313.726126960297
243526,GM,35013.517543479087
243544,LPLA,30522.0452112155266
244033,TRGP,3711.8228084108226
244403,CPAY,-21583.699580722058
244407,WD,-120399.358313110401
247036,AAT,4758.814655859533
248046,BKU,-35497.2102853874217
248049,AGRO,20570.361746414518
248823,PCRX,25897.163481957743
249020,KMI,5823.8143235107411
249420,TROX,-10865.7167070631565
249641,HCA,-5476.8801731095418
249919,HII,101641.351420217353
250122,APO,-23215.545970054857
250329,UAN,-18108.978295374092
250625,ARCO,69947.6174348304055
250664,STAG,-9960.344240922006
250829,VNET,-55324.223633037604
251185,KOS,23310.2742469892163
251186,RLJ,13226.316262694237735
251534,NBIS,16323.743470027199
252173,MPC,10357.3839750384825
254268,ZG,-561.708728674711
254453,CHEF,-106328.477460060268
255406,FBIN,-5110.3337544915762
255914,XYL,-17441.1036611325995
255979,UI,-6479.970238027059
257167,ACHC,-39267.941313354504
257955,GRPN,-20949.475196909798
257991,VAC,-1421.776471093679
258464,APTV,2903.4008302266268
258717,TRIP,5648.0056516683764
258877,CPRI,-24577.649100199715
259401,GWRE,41683.9157297159427
259430,POST,-14217.124623226618
259497,MTDR,-32921.425181307963
259581,EPAM,-129701.809833212682
259632,MARA,-51496.177397134754
259851,CUBI,28127.294171076522
259974,PRLB,-2560.6713711771296
260110,YELP,29982.054919997568
260365,ALSN,18869.6017913595456
260398,MTSI,34903.2568753568304
260534,VIPS,26037.5731840617793
260635,ZWS,4174.0648043707402
260654,ENPH,-25313.284797167394
260801,PSX,20967.2508604694519
261113,SUPN,4619.81121920174674
261151,CG,-15833.1629480690142
261267,TGLS,34013.237426308058
261387,META,-25838.316361656329
261481,PDI,10919.15602121383796
261708,HR,14946.7065336930355
262026,NOW,21126.797831381138
262331,CLSK,-42132.6636580811715
262346,FIVE,35465.075287445177
262368,PANW,54817.436806569509
262597,GMED,11642.032472353247
262649,BLMN,-17330.977506648503
262670,MANU,-20239.530146175424
262945,PARR,61021.638353547451
263154,SUN,-34391.227009709127
263157,NBHC,-69838.624081856296
263280,QLYS,18833.065402449833
263844,AMBA,-10433.9103905692806
263875,WDAY,-232799.45107964155
263886,FANG,-20369.313240164584
264126,MPLX,-32318.094568320657
264211,RH,-17004.8835951740744
264410,JOYY,-2127.695454354336
264639,WES,6391.1913188302370
264656,ABBV,-9417.390926279670
264705,PBF,35284.119629713372
265027,FWONA,-74590.69006470562967
265079,USAC,-14636.7267616665657
265148,NCLH,12129.305994227334
265337,BFAM,-9728.0471126123545
265414,ZTS,31100.584910172795
265458,BCC,15980.1235034248285
265592,ORC,-4901.2971308986475
265899,APAM,27141.1786139767548
266302,FUBO,-61217.206477907425
266330,NUTX,-19783.503458320264
266394,EVTC,64.522928439003
266459,HASI,-18970.674242741755
266490,PRKS,-21398.7835251250497
266563,DSL,5488.8671315994082
266655,VOYA,30153.475844862087
266666,RITM,13803.8164244165734
266769,PFSI,-155945.07170551246
266770,IQV,-154600.501254930014
266919,NIC,26342.3810284939127
267035,CSTM,22134.5965429985332
267316,COTY,17998.142066047184
267386,PTCT,-15817.901776943188
267403,NWSA,31008.383564659603
267416,GOGO,-13908.3889423852956
267521,CDW,-5663.6089593555615
267619,LIND,22540.999063894693
267837,REXR,-12803.3694834727045
267906,AGIO,-9687.8765915507322
268002,SFM,73038.68182616188
268003,AMH,841.523740220823
268066,FOXF,-29919.3953225409887
268068,PGEN,-2166.496373347902
268082,XPRO,-61443.202291905126
268120,IRT,2548.902574450769
268153,SPNT,14122.342409947718
268179,MUSA,14138.492172337579
268479,SAIC,13721.319046720896
268592,AAOI,-27522.947737645448
268606,RNG,-41661.959902977294
268629,CNH,61348.600470362043
268677,ESRT,-49013.478163655426
268681,BURL,9074.9353036467975
268900,AR,9274.1170781504797
268936,GLPI,14379.031331420547
269012,PAGP,16686.069424945169
269017,VEEV,30620.129593694617
269020,OMF,42180.8968184182975
269023,ADMA,21267.342682258847
269086,ESI,44062.540071283505
269201,VISN,-10881.6537000936627
269353,VCYT,-83958.995056331503
269355,BRX,42803.672184826536
269356,CRTO,-42490.1893798357615
269379,ESNT,-64205.4399071368286
269420,MMI,-20706.075747053315
269481,WIX,-62532.52485584891
269508,LGIH,-89629.19094453325
269541,NMIH,-108537.802131935378
269638,TNDM,-25166.119257836174
269685,ALLE,-20700.4306234229845
269706,AGNT,-20623.167280487374
269904,XNCR,-47956.752493179378
269980,AAL,50493.934362671343
270034,ATHM,-46240.640692858399
270061,ARMK,33459.12715522534633
270062,HLT,-23706.1715095474438
270171,AMC,-42439.814857680402
270662,AUGO,-22141.4493510840736
270767,AUPH,49081.232305946947
270878,CRH,71077.449307810615
271295,GLXY,20586.12085662333157
272269,POET,1685.29291179935008
272789,NB,-28134.961996175986
273566,OGS,22959.71581045886563
273772,ALLY,8781.168435019251
273831,RARE,-3892.4352836609986
273879,QURE,12061.931696936430
273892,LADR,-45308.8257479928015
274008,IBP,5766.937954049928
274033,KN,-573.962417743415
274120,IVT,45804.5832864678223
274211,VRNS,20944.031681953146
274681,GOLD,-57421.42012463985
274736,PCTY,32236.91288658831
274778,QTWO,-492.777810884789
274779,BLBD,11011.0956193215382
274808,ATEN,11371.4834701224605
274898,TNET,3519.336656994922
274924,OUT,28854.351423203421
274996,MGNI,24584.2976767637797
275041,FIVN,-361006.76116859902
275185,PAHC,21128.399318136622
275224,PAYC,7946.7838951704184
275245,MC,-5413.3889308900337
275280,NAVI,-10358.328800312025
275281,WB,-11842.426254865332
275485,ARES,-47517.761159792324
275595,LPG,41321.77334741643577
275908,SFBS,13529.0320152693448
276039,DNOW,-17850.079303603152
276083,JD,-9781.1280059991524
276215,CTRE,42086.7194908590373
276380,ANET,3657.553438006826
276566,VRDN,-2199.036210629164
276567,VNOM,7322.991233473367
276573,CCS,1502.982059363589
276609,ARDX,9436.5450559532375
276709,AMPH,-16850.570560304656
276766,DBRG,-22582.989648293209
276767,XIFR,-57316.907610202693
277212,CDNA,-16221.26966279975576
277225,GLOB,-32513.0441103740706
277226,TRUP,-10869.931691646524
277331,WMS,-25648.704841239082
277335,OCUL,-54775.755634398811
277423,SYF,34084.255336559138
277431,HQY,-516.076235241726
277585,LMB,25894.888941232072
278145,VVX,-173448.461270594048
278176,NOMD,11802.77537497802683
278225,BABA,985.2125653973707
278243,CZR,-4125.375393198939
278295,CFG,16133.90920278124284
278431,W,-5153.136696709908
278567,AAMI,29787.556940750625
278571,HUBS,26676.954756835315
278788,KEYS,13177.891387441384
279021,ENVA,78332.592822938434
279022,BOOT,-5954.655209834859
279107,LBRDA,-11088.139183787200
279126,XENE,34047.6870650460005
279180,FRPT,-20789.253507624258
279182,TFIN,-21598.606377852492
279267,AXTA,35060.1563886650963
279836,QSR,8795.8039412014172
279859,MOMO,30632.642650220984
279862,HAPN,44776.09589572770826
279902,WK,-4941.5609498829372
280197,INDV,-122914.827393636265
280248,QRVO,-21266.1829845300797
280249,PVLA,-8330.9290289759155
280257,UE,29398.772314236788
280550,BOX,27143.456041335411
280623,ASND,22887.9702616787772
280665,SHAK,28004.4407557256437
280684,ATEX,5042.92884634284833
280696,XHR,-27453.1136639194625
280752,DEA,-4132.9038680371519
281262,SMMT,14107.134801210998
281545,NXRT,-42609.867877847734
281669,SEDG,-49169.563690674526
281809,GDDY,151825.29058889322
281861,BRSL,-5462.9304917429893
282039,VIRT,36122.253001314779
282040,ETSY,38662.0738628516846
282041,ZVRA,11202.9553778360273
282101,UNIT,-19289.3577738527753
282300,VKTX,-1550.1145730918127
282343,BSM,-53817.897749240650
282449,COLL,36242.1377817396502
282602,FTAI,-53772.534031925859324
282606,CWEN,15059.7510805190827
282629,APLE,17266.1104937254686
282712,SHOP,-89189.248006942954
283365,GNL,32394.314789604882
283427,NEXT,-46016.275821789316
283583,WING,-21509.1280792792256
283589,ENR,-2642.2460430901218
283661,BW,-40674.757719131696
283713,CC,36277.750215336481
283851,GKOS,30651.624502841299
283856,TRU,10901.077231825741
283857,LNTH,-8381.4929091070805
283887,APPF,11106.943139840421
283890,ALRM,-31214.875927082028
284029,TDOC,-137758.76896899661
284106,KHC,6703.7221372528947
284109,PYPL,-11740.711002742901
284411,OLLI,30686.985518132747
284500,LOB,-17329.310316239365
284524,LITE,53150.627997793340
284546,NTRA,43163.182116616950
284584,IBRX,-38406.469635915951
284799,RUN,-10209.684466695438
284815,PLNT,-13321.766458939865
284902,HLI,-24271.780942595577
285293,KURA,-16935.3249773468553
285308,MSGS,584.360908313220
285325,PEN,350.1929052595356
285376,PJT,16885.724806906136
285509,CSW,4778.2774054595906
285534,SGRY,-43269.417144360691
285536,PFGC,9053.7827532627441
285557,NVCR,-67575.892791188822
285614,P,13257.9788076481392
285632,CTMX,18937.8424477255218
285790,HPE,28882.910823104892
285828,RACE,-9943.538384426176
285982,FCPT,5057.0926987934657
286133,WSC,-3874.47690654494075
286253,WVE,-41955.528623017783
286315,AVTX,-31748.194779566994
286451,MTCH,50501.0214706277754
286452,AXSM,19404.354064479083
286465,XYZ,4154.404022749909
286883,TEAM,-14430.4707519299526
287143,GSM,-1653.7219701188897
288606,SNDX,-42594.0698281403149
289030,CRVS,11632.5232736385628
289138,SYRE,14178.355645185012
289247,PR,43589.21751996783
289530,RRR,55198.90096729654
289745,NGVT,-9792.891469296269
289873,NTLA,-9594.6772765270942
289972,TPB,-10546.4625127293434
290022,SITE,-103130.9465741764065
290278,USFD,18058.0218534463218
290557,ATKR,-42137.1395310156755
290589,FTV,-85374.799365447965
290899,TWLO,47996.6286155318054
291621,PI,-23711.820218599569
291757,KNSL,-60843.075132599059
291872,FHB,15176.78777525249
292017,PTGX,68884.591228613439
292018,MEDP,-36471.04074122634
292097,DELL,75092.32428941826
292443,AMR,-44751.5306065381685
292620,FBK,-90974.929775479709
292621,NTB,17979.6005302413974
292693,TTD,36557.1891995597035
292713,ELF,24095.3946587389025
292741,VVV,19984.8515670606015
292862,NTNX,31589.768009571038
292885,DFIN,-13459.667414618358
292895,VST,22336.774631710936
292971,CWH,-40336.630133885042
293141,ADNT,24491.0346097066098615
293142,YUMC,20042.912044945813
293228,CRSP,-45885.757200985202
293261,IRTC,1834.0300761818824
293384,ZTO,49421.98076155262
293433,GOLF,675.1885123242625
293436,BL,-19240.66481961296
293452,AA,-11930.7805748709147
293499,LW,-147499.8213955540307
293733,DFTX,70706.2680114937065
293756,INSW,41378.5023830466951
294014,IIPR,-3894.915904351824
294227,PK,4067.90463281930467
294251,ICHR,15711.000093945929
294252,HGV,-34745.250471610892
294908,FTI,154266.75749477791
295151,ANAB,18032.7457089346588
295239,LAUR,30290.701678887378
295240,INVH,11296.2455613239876
295272,KRP,-24986.139745395811
295277,METC,-40254.0425545226113
295748,HLNE,3635.631925592040
295761,SNAP,1355.723083928223
296076,PUMP,-25482.269433002101
296242,VRRM,32167.212463626281
296497,BTU,-50482.916191465672
296509,HESM,30265.7186688679202
296542,SNDR,42748.306612635420
296581,OKTA,26002.520203392230
296684,HCC,42667.050539778811
296823,WTTR,21499.993139749491
296918,FND,-12996.490065553893
296935,CVNA,-28243.076316978440
296936,ZYME,12860.670239578076
296977,KNTK,3725.9577169585387
297018,URGN,8479.891178657704
297021,AM,15269.966680577053
297220,IR,-2851.93644964275378
297221,SEI,7819.34754587266916
297324,CARS,-63149.31819341984
297580,PENG,5527.225276838552
297582,APPN,12647.8764270041306
297733,NESR,21936.246797923983
298339,MGY,-89298.25136313562
298509,JBGS,-940.00710139343114
298592,SMPL,-22758.221283552498
298778,BHF,-13929.822295746994
299592,DD,2545.650793677106
299724,KNX,24647.209070160375
300198,CELC,-7225.250891171314
300199,KRYS,-84938.2159832796115
300200,ZLAB,30859.5846347545427
300460,ROKU,116360.350571671102
300477,ECVT,59737.4651042034593
300674,RYTM,23761.3984051237255
300827,APG,-6475.031915573278
300938,CARG,36024.688750569506
301143,VICI,17549.59392672987012
301222,SE,-77343.357113094815
301251,MDB,28516.3699907233207
301383,EYE,16749.965533211519
301416,MBIN,-33940.127357426745
301600,ACMR,31179.038722678977
301813,FINV,29012.416301013804
301816,BAND,-9330.735888178904
301890,CNR,-19982.0639708731925
301999,OSW,-8866.2082384467687
302018,CNNE,-55736.508528922454
302549,DNLI,-11716.6999106944286
302550,FLNG,13776.862012561322
302961,NMRK,-5727.4549028098285
303340,LILA,11455.7203131284944
303526,LBRT,-233108.64581016930
303838,COLD,-13356.7199868607416
303840,ADT,23637.108248478104
303930,PAGS,29989.5804709976596
303958,GTES,31515.143229613663
304230,VCTR,11983.039337818656
304236,WHD,3821.3798674407171
304724,TH,12923.6196719713822
304768,HYMC,-66295.855307931676
304839,RCUS,-14962.503343546634
304874,ZS,36637.0389192219093
304963,BTBT,300483.1222976217953786
305109,DBX,82611.631149087394
305229,BILI,28054.986019230285
305265,IQ,193560.454913696832
305272,COGT,-16416.751648569570
305321,SPOT,-5768.996287843988
305737,NVT,41585.067866134226
305959,DOCU,17247.074909704046
305960,GSHD,-5743.9424482038638
305965,LASR,53993.873347396479
306021,INSP,-29556.903475671241
306055,ROAD,-53551.565608838262
306200,TALO,-35633.0580603749215
306206,EQH,-5827.530498751452
306417,WH,12373.3189664496398
306450,BORR,84031.96911403408
306507,AHCO,21295.562249328819
306508,SRRK,-11913.404454167919
306510,KNSA,19799.081556980349
307092,XERS,47728.1215628152278
307093,DNTH,41777.565820677702
307095,IIIV,-15727.614690584232
307096,EPRT,38014.559643685699
307225,CBC,31037.68036603789
307264,EVER,24079.2383087811185
307266,BV,-7354.430443852364
307273,BJ,32312.2255224015654
307386,SGML,-21202.592234014352757
307733,CCB,-42974.3012660406312
307735,CRNX,64243.441872994115
307782,ESTA,26034.2839492883798
307784,TLRY,-98426.103185137448
307899,BE,41485.698683184602
307923,TENB,55473.496946224066
307925,PDD,-22669.288930753795
307931,LQDA,53053.784075423966
307978,VRT,1991.26035766138
308012,OPRA,12761.498319773082
308040,SONO,-73487.29038175796
308055,CWK,25087.6341309391625
308068,ARLO,20481.867736122766
308617,NIO,20198.021887726134
308686,FTDR,20739.6499994644076
308747,GTX,-8920.197970297673
308822,ELAN,29592.23023979769983
308945,ARVN,-29461.0184968736362
309036,UPWK,-22509.785206376447
309061,KOD,8552.887003101475
309066,GH,61497.312598257029
309093,ESTC,49379.009630333855
309183,ALLO,165320.10282510900
312270,REZI,18619.638233437288
312434,ONDS,-40797.9895002541117
312437,YETI,-5586.7617049950993
312438,STNE,37693.6594457783076
312486,CLVT,41464.625457783209
312511,ACA,10865.5496337865902
312514,GDYN,-7689.4216243870925
312525,LIN,2918.8825485834904
312538,TWST,56356.835024103716
313647,UTZ,-226143.957923702738
313919,MRNA,-9410.067520658619
314005,TME,12103.6293754016281
314059,QFIN,7120.0449364277227327
315465,FUTU,40369.6115977751564
315531,FOXA,45861.192839379675
315715,DOW,26991.028995069790
315716,TIGR,-28254.892681742500
