security_id,in_parquet,in_pkl,active_in_jul_2026,parquet_col,pkl_col
56465,True,True,True,653.0,833
56571,True,True,True,658.0,839
56574,True,True,True,660.0,842
56577,True,True,True,662.0,844
56580,True,True,True,663.0,845
56581,True,True,True,664.0,846
56592,True,True,True,665.0,847
56603,True,True,True,667.0,849
56625,True,True,True,671.0,853
56626,True,True,True,672.0,854
56638,True,True,True,674.0,856
56643,True,True,True,675.0,857
56647,True,True,True,676.0,858
56660,True,True,True,680.0,863
56662,True,True,True,681.0,864
56679,True,True,True,682.0,866
56709,True,True,True,684.0,869
56737,True,True,True,686.0,872
56747,True,True,True,687.0,873
56754,True,True,True,688.0,874
56766,True,True,True,691.0,877
56768,True,True,True,692.0,878
56803,True,True,True,695.0,883
56806,True,True,True,696.0,885
56816,True,True,True,697.0,886
56842,True,True,True,699.0,889
56945,True,True,True,700.0,892
56976,True,True,True,702.0,894
56992,True,True,True,703.0,895
57047,True,True,True,704.0,899
57050,True,True,True,706.0,902
57051,True,True,True,707.0,903
57061,True,True,True,709.0,905
57064,True,True,True,710.0,906
57075,True,True,True,711.0,907
57084,True,True,True,712.0,908
57085,True,True,True,713.0,909
57093,True,True,True,714.0,910
57094,True,True,True,715.0,911
57102,True,True,True,718.0,914
57109,True,True,True,719.0,915
57112,True,True,True,720.0,916
57124,True,True,True,721.0,917
57133,True,True,True,722.0,918
57140,True,True,True,723.0,920
57142,True,True,True,724.0,922
57143,True,True,True,725.0,923
57151,True,True,True,729.0,927
57152,True,True,True,730.0,928
57192,True,True,True,733.0,931
57199,True,True,True,734.0,932
57204,True,True,True,735.0,934
57211,True,True,True,736.0,936
57220,True,True,True,737.0,937
57231,True,True,True,738.0,938
57251,True,True,True,741.0,941
57255,True,True,True,742.0,942
57261,True,True,True,743.0,943
57263,True,True,True,745.0,945
57267,True,True,True,747.0,947
57269,True,True,True,748.0,948
57271,True,True,True,750.0,950
57272,True,True,True,751.0,951
57281,True,True,True,754.0,954
57283,True,True,True,755.0,956
57284,True,True,True,756.0,957
57285,True,True,True,757.0,958
57291,True,True,True,758.0,959
57302,True,True,True,760.0,961
57317,True,True,True,761.0,962
57324,True,True,True,762.0,963
57399,True,True,True,767.0,968
57400,True,True,True,768.0,969
57410,True,True,True,770.0,971
57421,True,True,True,772.0,973
57422,True,True,True,773.0,974
57465,True,True,True,778.0,980
57468,True,True,True,780.0,982
57475,True,True,True,781.0,983
57599,True,True,True,784.0,989
57615,True,True,True,785.0,990
57653,True,True,True,787.0,993
57699,True,True,True,789.0,996
57723,True,True,True,791.0,999
57734,True,True,True,794.0,1002
57774,True,True,True,795.0,1005
57827,True,True,True,798.0,1009
57832,True,True,True,799.0,1010
58133,True,True,True,804.0,1017
58145,True,True,True,806.0,1019
58209,True,True,True,810.0,1025
58272,True,True,True,811.0,1028
58314,True,True,True,813.0,1030
58334,True,True,True,815.0,1032
58450,True,True,True,818.0,1039
58466,True,True,True,819.0,1041
58512,True,True,True,821.0,1043
58524,True,True,True,822.0,1045
58527,True,True,True,823.0,1046
58595,True,True,True,825.0,1051
58596,True,True,True,826.0,1052
58675,True,True,True,831.0,1060
58748,True,True,True,841.0,1070
58862,True,True,True,842.0,1072
58885,True,True,True,844.0,1075
58923,True,True,True,846.0,1082
58976,True,True,True,849.0,1086
59026,True,True,True,850.0,1088
59030,True,True,True,851.0,1090
59041,True,True,True,852.0,1091
59060,True,True,True,854.0,1095
59063,True,True,True,855.0,1096
59088,True,True,True,856.0,1097
59398,True,True,True,857.0,1099
59426,True,True,True,860.0,1102
59433,True,True,True,862.0,1104
59436,True,True,True,863.0,1105
59441,True,True,True,864.0,1106
59442,True,True,True,865.0,1107
59444,True,True,True,866.0,1108
59445,True,True,True,867.0,1109
59446,True,True,True,868.0,1110
59463,True,True,True,869.0,1111
59470,True,True,True,871.0,1113
59490,True,True,True,872.0,1114
59510,True,True,True,874.0,1116
59530,True,True,True,875.0,1117
59559,True,True,True,878.0,1120
59565,True,True,True,879.0,1121
59568,True,True,True,880.0,1123
59581,True,True,True,881.0,1124
59586,True,True,True,882.0,1125
59612,True,True,True,883.0,1127
59616,True,True,True,884.0,1128
59621,True,True,True,885.0,1129
59642,True,True,True,887.0,1131
59676,True,True,True,891.0,1137
59693,True,True,True,892.0,1138
59734,True,True,True,895.0,1141
59748,True,True,True,897.0,1143
59759,True,True,True,898.0,1144
59804,True,True,True,899.0,1147
59812,True,True,True,901.0,1149
59819,True,True,True,902.0,1150
59820,True,True,True,903.0,1151
59880,True,True,True,905.0,1154
59888,True,True,True,907.0,1156
59896,True,True,True,908.0,1158
59919,True,True,True,909.0,1159
59973,True,True,True,914.0,1164
59998,True,True,True,916.0,1166
60007,True,True,True,917.0,1167
60043,True,True,True,918.0,1171
60046,True,True,True,919.0,1172
60057,True,True,True,920.0,1174
60079,True,True,True,923.0,1178
60107,True,True,True,924.0,1179
60129,True,True,True,926.0,1182
60138,True,True,True,928.0,1185
60148,True,True,True,930.0,1187
60151,True,True,True,931.0,1188
60163,True,True,True,934.0,1191
60185,True,True,True,937.0,1196
60186,True,True,True,938.0,1197
60190,True,True,True,939.0,1198
60219,True,True,True,940.0,1200
60227,True,True,True,941.0,1201
60234,True,True,True,942.0,1202
60275,True,True,True,945.0,1205
60279,True,True,True,946.0,1206
60301,True,True,True,948.0,1210
60328,True,True,True,949.0,1211
60335,True,True,True,950.0,1212
60364,True,True,True,955.0,1218
60412,True,True,True,956.0,1223
60413,True,True,True,957.0,1224
60415,True,True,True,958.0,1225
60426,True,True,True,959.0,1227
60434,True,True,True,961.0,1229
60489,True,True,True,965.0,1237
60520,True,True,True,966.0,1238
60528,True,True,True,967.0,1239
60529,True,True,True,968.0,1240
60530,True,True,True,969.0,1241
60542,True,True,True,970.0,1243
60571,True,True,True,974.0,1247
60600,True,True,True,975.0,1248
60602,True,True,True,976.0,1249
60623,True,True,True,980.0,1253
60628,True,True,True,981.0,1254
60677,True,True,True,983.0,1259
60702,True,True,True,985.0,1261
60710,True,True,True,986.0,1263
60718,True,True,True,987.0,1264
60723,True,True,True,988.0,1265
60724,True,True,True,989.0,1266
60727,True,True,True,990.0,1267
60728,True,True,True,991.0,1268
60731,True,True,True,992.0,1269
60734,True,True,True,993.0,1270
60755,True,True,True,995.0,1272
60801,True,True,True,998.0,1278
60810,True,True,True,999.0,1280
60819,True,True,True,1000.0,1281
60835,True,True,True,1002.0,1284
60836,True,True,True,1003.0,1285
60876,True,True,True,1005.0,1288
60906,True,True,True,1006.0,1289
60940,True,True,True,1008.0,1292
60943,True,True,True,1009.0,1293
60972,True,True,True,1010.0,1296
60979,True,True,True,1011.0,1297
60997,True,True,True,1013.0,1299
61039,True,True,True,1014.0,1301
61049,True,True,True,1015.0,1302
61052,True,True,True,1016.0,1303
61066,True,True,True,1017.0,1305
61068,True,True,True,1018.0,1306
61080,True,True,True,1019.0,1307
61103,True,True,True,1020.0,1310
61120,True,True,True,1022.0,1312
61162,True,True,True,1024.0,1317
61197,True,True,True,1027.0,1320
61199,True,True,True,1028.0,1321
61214,True,True,True,1029.0,1322
61229,True,True,True,1031.0,1324
61264,True,True,True,1034.0,1328
61268,True,True,True,1035.0,1329
61343,True,True,True,1040.0,1334
61349,True,True,True,1041.0,1336
61387,True,True,True,1045.0,1341
61410,True,True,True,1047.0,1343
61416,True,True,True,1048.0,1344
61437,True,True,True,1052.0,1350
61457,True,True,True,1053.0,1352
61464,True,True,True,1054.0,1353
61475,True,True,True,1056.0,1355
61489,True,True,True,1057.0,1356
61498,True,True,True,1059.0,1358
61515,True,True,True,1061.0,1360
61516,True,True,True,1062.0,1361
61527,True,True,True,1063.0,1362
61535,True,True,True,1064.0,1363
61551,True,True,True,1065.0,1364
61559,True,True,True,1067.0,1366
61571,True,True,True,1069.0,1369
61593,True,True,True,1070.0,1370
61597,True,True,True,1071.0,1371
61606,True,True,True,1073.0,1373
61624,True,True,True,1075.0,1376
61627,True,True,True,1076.0,1377
61629,True,True,True,1077.0,1379
61873,True,True,True,1080.0,1384
61886,True,True,True,1081.0,1385
61954,True,True,True,1083.0,1389
61979,True,True,True,1085.0,1393
61980,True,True,True,1086.0,1394
61993,True,True,True,1087.0,1395
62098,True,True,True,1092.0,1403
62131,True,True,True,1093.0,1406
62190,True,True,True,1096.0,1412
62274,True,True,True,1099.0,1419
62281,True,True,True,1100.0,1420
62285,True,True,True,1101.0,1421
62293,True,True,True,1102.0,1422
62296,True,True,True,1103.0,1423
62300,True,True,True,1106.0,1426
62303,True,True,True,1107.0,1427
62305,True,True,True,1108.0,1428
62308,True,True,True,1109.0,1429
62321,True,True,True,1112.0,1434
62340,True,True,True,1116.0,1438
62344,True,True,True,1117.0,1439
62366,True,True,True,1120.0,1442
62369,True,True,True,1121.0,1443
62372,True,True,True,1122.0,1444
62376,True,True,True,1123.0,1445
62379,True,True,True,1125.0,1447
62385,True,True,True,1127.0,1449
62393,True,True,True,1129.0,1451
62394,True,True,True,1130.0,1452
62408,True,True,True,1133.0,1455
62411,True,True,True,1135.0,1457
62416,True,True,True,1137.0,1459
62417,True,True,True,1138.0,1460
62432,True,True,True,1140.0,1464
62433,True,True,True,1141.0,1465
62436,True,True,True,1142.0,1466
62439,True,True,True,1143.0,1467
62441,True,True,True,1145.0,1469
62443,True,True,True,1147.0,1471
62445,True,True,True,1148.0,1472
62448,True,True,True,1150.0,1475
62452,True,True,True,1151.0,1476
62465,True,True,True,1156.0,1482
62472,True,True,True,1160.0,1486
62473,True,True,True,1161.0,1487
62506,True,True,True,1162.0,1488
62548,True,True,True,1167.0,1493
62563,True,True,True,1168.0,1496
62603,True,True,True,1169.0,1501
62634,True,True,True,1173.0,1507
62731,True,True,True,1176.0,1514
62734,True,True,True,1177.0,1515
62814,True,True,True,1181.0,1525
62914,True,True,True,1184.0,1533
62930,True,True,True,1185.0,1535
62968,True,True,True,1187.0,1537
63068,True,True,True,1188.0,1538
63119,True,True,True,1191.0,1541
63136,True,True,True,1193.0,1546
63141,True,True,True,1195.0,1548
63142,True,True,True,1196.0,1549
63143,True,True,True,1197.0,1550
63144,True,True,True,1198.0,1551
63145,True,True,True,1199.0,1552
63147,True,True,True,1200.0,1553
63155,True,True,True,1202.0,1555
63164,True,True,True,1204.0,1557
63180,True,True,True,1206.0,1560
63181,True,True,True,1207.0,1561
63194,True,True,True,1209.0,1564
63196,True,True,True,1210.0,1565
63200,True,True,True,1211.0,1566
63203,True,True,True,1213.0,1568
63204,True,True,True,1214.0,1569
63207,True,True,True,1216.0,1571
6347,True,True,True,0.0,1
63613,True,True,True,1220.0,1578
63619,True,True,True,1222.0,1580
63649,True,True,True,1226.0,1584
63650,True,True,True,1227.0,1585
63655,True,True,True,1228.0,1586
63661,True,True,True,1229.0,1587
63663,True,True,True,1230.0,1588
63675,True,True,True,1233.0,1591
63678,True,True,True,1234.0,1592
63685,True,True,True,1237.0,1595
63688,True,True,True,1239.0,1597
63696,True,True,True,1240.0,1598
63707,True,True,True,1242.0,1600
63722,True,True,True,1245.0,1603
63732,True,True,True,1247.0,1605
63743,True,True,True,1248.0,1606
63779,True,True,True,1250.0,1609
63800,True,True,True,1251.0,1610
63802,True,True,True,1252.0,1611
63826,True,True,True,1253.0,1613
63915,True,True,True,1256.0,1616
63919,True,True,True,1257.0,1617
63931,True,True,True,1259.0,1619
63956,True,True,True,1261.0,1621
63961,True,True,True,1263.0,1623
63962,True,True,True,1264.0,1624
63963,True,True,True,1265.0,1625
63964,True,True,True,1266.0,1626
63965,True,True,True,1267.0,1627
63968,True,True,True,1268.0,1628
63971,True,True,True,1269.0,1629
63982,True,True,True,1272.0,1632
63988,True,True,True,1275.0,1635
63990,True,True,True,1276.0,1636
63991,True,True,True,1277.0,1637
63995,True,True,True,1278.0,1639
64003,True,True,True,1280.0,1641
64010,True,True,True,1281.0,1642
64012,True,True,True,1282.0,1643
64024,True,True,True,1286.0,1648
64048,True,True,True,1291.0,1655
64058,True,True,True,1292.0,1656
64065,True,True,True,1295.0,1659
64074,True,True,True,1297.0,1661
64084,True,True,True,1299.0,1663
64099,True,True,True,1302.0,1666
64100,True,True,True,1303.0,1667
64105,True,True,True,1304.0,1668
64106,True,True,True,1305.0,1669
64111,True,True,True,1306.0,1671
64118,True,True,True,1307.0,1673
64119,True,True,True,1308.0,1674
64122,True,True,True,1309.0,1675
64127,True,True,True,1311.0,1677
64128,True,True,True,1312.0,1678
64130,True,True,True,1313.0,1679
64132,True,True,True,1314.0,1680
64133,True,True,True,1315.0,1681
64135,True,True,True,1316.0,1682
64150,True,True,True,1322.0,1688
64158,True,True,True,1323.0,1689
64162,True,True,True,1324.0,1690
64166,True,True,True,1327.0,1693
64169,True,True,True,1329.0,1695
64173,True,True,True,1330.0,1696
64176,True,True,True,1332.0,1698
64185,True,True,True,1334.0,1700
64195,True,True,True,1335.0,1701
64197,True,True,True,1336.0,1702
64200,True,True,True,1337.0,1703
64203,True,True,True,1338.0,1704
64205,True,True,True,1339.0,1705
64206,True,True,True,1340.0,1706
64208,True,True,True,1341.0,1707
64214,True,True,True,1342.0,1709
64222,True,True,True,1344.0,1711
64223,True,True,True,1345.0,1712
64237,True,True,True,1349.0,1716
64239,True,True,True,1350.0,1717
64242,True,True,True,1351.0,1718
64253,True,True,True,1353.0,1720
64262,True,True,True,1355.0,1724
64265,True,True,True,1356.0,1725
64269,True,True,True,1357.0,1726
64271,True,True,True,1358.0,1727
64280,True,True,True,1360.0,1730
64286,True,True,True,1364.0,1734
64305,True,True,True,1369.0,1739
64306,True,True,True,1370.0,1740
64308,True,True,True,1372.0,1742
64309,True,True,True,1373.0,1743
64322,True,True,True,1375.0,1745
64327,True,True,True,1376.0,1746
64397,True,True,True,1380.0,1750
64421,True,True,True,1382.0,1752
64453,True,True,True,1383.0,1753
64462,True,True,True,1384.0,1754
64488,True,True,True,1385.0,1756
64542,True,True,True,1389.0,1761
64546,True,True,True,1390.0,1762
64561,True,True,True,1392.0,1764
64615,True,True,True,1393.0,1768
64644,True,True,True,1394.0,1770
64660,True,True,True,1395.0,1771
64738,True,True,True,1397.0,1780
64758,True,True,True,1398.0,1781
64766,True,True,True,1401.0,1784
64779,True,True,True,1403.0,1786
64810,True,True,True,1406.0,1790
64814,True,True,True,1408.0,1792
64823,True,True,True,1410.0,1794
64826,True,True,True,1411.0,1796
64839,True,True,True,1412.0,1798
64877,True,True,True,1413.0,1800
64894,True,True,True,1414.0,1801
64895,True,True,True,1415.0,1802
64907,True,True,True,1417.0,1804
64962,True,True,True,1420.0,1807
64972,True,True,True,1422.0,1809
65012,True,True,True,1423.0,1812
65033,True,True,True,1425.0,1814
65037,True,True,True,1427.0,1816
65038,True,True,True,1428.0,1817
65039,True,True,True,1429.0,1818
65042,True,True,True,1430.0,1820
65043,True,True,True,1431.0,1821
65044,True,True,True,1432.0,1822
65046,True,True,True,1433.0,1823
65048,True,True,True,1434.0,1824
65049,True,True,True,1435.0,1825
65050,True,True,True,1436.0,1826
65051,True,True,True,1437.0,1827
65053,True,True,True,1438.0,1828
65056,True,True,True,1439.0,1829
65057,True,True,True,1440.0,1830
65062,True,True,True,1441.0,1831
65067,True,True,True,1443.0,1833
65068,True,True,True,1444.0,1834
65071,True,True,True,1445.0,1835
65073,True,True,True,1447.0,1837
65079,True,True,True,1450.0,1840
65087,True,True,True,1451.0,1842
65088,True,True,True,1452.0,1843
65089,True,True,True,1453.0,1844
65093,True,True,True,1454.0,1847
65095,True,True,True,1455.0,1848
65100,True,True,True,1456.0,1849
65103,True,True,True,1457.0,1851
65123,True,True,True,1460.0,1856
65128,True,True,True,1461.0,1858
65129,True,True,True,1462.0,1859
65130,True,True,True,1463.0,1860
65141,True,True,True,1464.0,1861
65152,True,True,True,1465.0,1862
65170,True,True,True,1468.0,1866
65171,True,True,True,1469.0,1867
65197,True,True,True,1473.0,1871
65270,True,True,True,1479.0,1878
65300,True,True,True,1480.0,1880
65305,True,True,True,1481.0,1881
65333,True,True,True,1482.0,1882
65359,True,True,True,1483.0,1883
65418,True,True,True,1489.0,1891
65597,True,True,True,1498.0,1907
65613,True,True,True,1499.0,1909
65726,True,True,True,1501.0,1912
65765,True,True,True,1502.0,1914
65802,True,True,True,1504.0,1917
65849,True,True,True,1505.0,1918
65896,True,True,True,1509.0,1922
65923,True,True,True,1510.0,1923
65943,True,True,True,1512.0,1925
66050,True,True,True,1514.0,1930
66063,True,True,True,1517.0,1933
66080,True,True,True,1519.0,1935
66086,True,True,True,1520.0,1936
66088,True,True,True,1521.0,1937
66151,True,True,True,1525.0,1942
66158,True,True,True,1526.0,1943
66265,True,True,True,1528.0,1946
66281,True,True,True,1529.0,1947
66353,True,True,True,1530.0,1948
66443,True,True,True,1532.0,1950
66550,True,True,True,1533.0,1953
66623,True,True,True,1534.0,1956
66658,True,True,True,1536.0,1958
66664,True,True,True,1539.0,1961
66667,True,True,True,1540.0,1962
66678,True,True,True,1541.0,1964
66714,True,True,True,1542.0,1967
66726,True,True,True,1544.0,1969
66761,True,True,True,1545.0,1970
66771,True,True,True,1546.0,1971
66806,True,True,True,1549.0,1975
66821,True,True,True,1551.0,1978
66837,True,True,True,1552.0,1979
66846,True,True,True,1553.0,1980
66980,True,True,True,1563.0,1993
66982,True,True,True,1564.0,1994
66988,True,True,True,1565.0,1995
67009,True,True,True,1568.0,1999
67024,True,True,True,1570.0,2003
67055,True,True,True,1575.0,2008
67060,True,True,True,1577.0,2010
67070,True,True,True,1578.0,2011
67091,True,True,True,1579.0,2013
67102,True,True,True,1580.0,2014
67118,True,True,True,1581.0,2015
67129,True,True,True,1583.0,2017
67131,True,True,True,1585.0,2019
67140,True,True,True,1587.0,2021
67141,True,True,True,1588.0,2022
67144,True,True,True,1589.0,2023
67147,True,True,True,1591.0,2025
67153,True,True,True,1593.0,2029
67155,True,True,True,1594.0,2030
67157,True,True,True,1595.0,2031
67164,True,True,True,1597.0,2033
67166,True,True,True,1598.0,2034
67171,True,True,True,1601.0,2038
67176,True,True,True,1602.0,2039
67186,True,True,True,1605.0,2042
67191,True,True,True,1606.0,2043
67193,True,True,True,1607.0,2044
67194,True,True,True,1608.0,2045
67195,True,True,True,1609.0,2046
67206,True,True,True,1612.0,2049
67215,True,True,True,1615.0,2052
67223,True,True,True,1616.0,2053
67228,True,True,True,1618.0,2055
67235,True,True,True,1620.0,2057
67241,True,True,True,1621.0,2058
67254,True,True,True,1623.0,2061
67306,True,True,True,1625.0,2066
67370,True,True,True,1626.0,2069
67396,True,True,True,1628.0,2072
67415,True,True,True,1630.0,2074
67443,True,True,True,1633.0,2078
67470,True,True,True,1635.0,2081
67477,True,True,True,1636.0,2082
67489,True,True,True,1638.0,2084
67501,True,True,True,1639.0,2085
67527,True,True,True,1641.0,2087
67534,True,True,True,1642.0,2089
67563,True,True,True,1644.0,2092
67574,True,True,True,1645.0,2093
67624,True,True,True,1647.0,2096
67640,True,True,True,1650.0,2099
67681,True,True,True,1652.0,2103
67718,True,True,True,1654.0,2106
67744,True,True,True,1655.0,2108
67756,True,True,True,1657.0,2110
67773,True,True,True,1658.0,2113
67815,True,True,True,1661.0,2116
67855,True,True,True,1665.0,2121
67890,True,True,True,1666.0,2125
67975,True,True,True,1672.0,2134
67980,True,True,True,1673.0,2135
67981,True,True,True,1674.0,2136
67986,True,True,True,1675.0,2137
68009,True,True,True,1678.0,2142
68011,True,True,True,1679.0,2143
68019,True,True,True,1680.0,2144
68027,True,True,True,1681.0,2146
68049,True,True,True,1683.0,2148
68055,True,True,True,1684.0,2150
68056,True,True,True,1685.0,2151
68067,True,True,True,1686.0,2152
68148,True,True,True,1689.0,2157
68204,True,True,True,1697.0,2167
68208,True,True,True,1698.0,2168
68212,True,True,True,1699.0,2170
68214,True,True,True,1700.0,2171
68220,True,True,True,1701.0,2172
68229,True,True,True,1702.0,2173
68230,True,True,True,1703.0,2174
68246,True,True,True,1705.0,2176
68262,True,True,True,1707.0,2178
68404,True,True,True,1715.0,2191
68447,True,True,True,1719.0,2195
68461,True,True,True,1720.0,2196
68473,True,True,True,1722.0,2200
68475,True,True,True,1723.0,2201
68509,True,True,True,1725.0,2204
68513,True,True,True,1726.0,2205
68519,True,True,True,1728.0,2207
68522,True,True,True,1729.0,2208
68526,True,True,True,1730.0,2209
68567,True,True,True,1732.0,2212
68571,True,True,True,1733.0,2213
68578,True,True,True,1734.0,2214
68606,True,True,True,1735.0,2216
68629,True,True,True,1737.0,2219
68644,True,True,True,1738.0,2221
68650,True,True,True,1740.0,2223
68669,True,True,True,1743.0,2226
68768,True,True,True,1746.0,2232
68826,True,True,True,1747.0,2233
68904,True,True,True,1751.0,2238
68958,True,True,True,1754.0,2243
68990,True,True,True,1755.0,2245
69030,True,True,True,1756.0,2246
69073,True,True,True,1759.0,2250
69189,True,True,True,1766.0,2262
69204,True,True,True,1767.0,2264
69333,True,True,True,1771.0,2268
69444,True,True,True,1774.0,2273
69527,True,True,True,1776.0,2275
69543,True,True,True,1777.0,2276
69564,True,True,True,1779.0,2278
69570,True,True,True,1780.0,2279
69583,True,True,True,1781.0,2280
69598,True,True,True,1782.0,2282
69660,True,True,True,1787.0,2288
69661,True,True,True,1788.0,2289
69663,True,True,True,1789.0,2290
69664,True,True,True,1790.0,2291
69665,True,True,True,1791.0,2292
69670,True,True,True,1792.0,2293
69671,True,True,True,1793.0,2294
69672,True,True,True,1794.0,2295
69676,True,True,True,1796.0,2297
69680,True,True,True,1799.0,2300
69686,True,True,True,1800.0,2301
69689,True,True,True,1801.0,2302
69690,True,True,True,1802.0,2303
69692,True,True,True,1803.0,2304
69695,True,True,True,1804.0,2305
69698,True,True,True,1805.0,2306
69708,True,True,True,1808.0,2310
69710,True,True,True,1810.0,2312
69711,True,True,True,1811.0,2313
69718,True,True,True,1812.0,2316
69724,True,True,True,1814.0,2318
69732,True,True,True,1816.0,2321
69735,True,True,True,1817.0,2322
69738,True,True,True,1818.0,2323
69740,True,True,True,1819.0,2324
69744,True,True,True,1820.0,2325
69750,True,True,True,1821.0,2326
69755,True,True,True,1822.0,2327
69763,True,True,True,1824.0,2330
69769,True,True,True,1825.0,2331
69772,True,True,True,1826.0,2332
69859,True,True,True,1830.0,2338
69869,True,True,True,1831.0,2340
69882,True,True,True,1833.0,2342
69887,True,True,True,1834.0,2343
69897,True,True,True,1835.0,2344
69901,True,True,True,1836.0,2345
69904,True,True,True,1838.0,2347
69907,True,True,True,1839.0,2348
69957,True,True,True,1840.0,2350
69980,True,True,True,1842.0,2352
69990,True,True,True,1844.0,2354
69999,True,True,True,1846.0,2356
70064,True,True,True,1847.0,2360
70074,True,True,True,1848.0,2362
70087,True,True,True,1850.0,2364
70120,True,True,True,1856.0,2371
70122,True,True,True,1857.0,2372
70159,True,True,True,1858.0,2373
70252,True,True,True,1863.0,2380
70269,True,True,True,1865.0,2382
70270,True,True,True,1866.0,2383
70273,True,True,True,1868.0,2385
70285,True,True,True,1869.0,2386
70294,True,True,True,1870.0,2387
70304,True,True,True,1871.0,2388
70307,True,True,True,1872.0,2389
70312,True,True,True,1874.0,2391
70317,True,True,True,1875.0,2392
70338,True,True,True,1876.0,2394
70356,True,True,True,1879.0,2397
70369,True,True,True,1880.0,2398
70451,True,True,True,1883.0,2402
70459,True,True,True,1884.0,2404
70469,True,True,True,1886.0,2407
70485,True,True,True,1887.0,2409
70569,True,True,True,1889.0,2413
70617,True,True,True,1891.0,2417
70699,True,True,True,1894.0,2420
70848,True,True,True,1900.0,2429
70925,True,True,True,1907.0,2437
70960,True,True,True,1908.0,2438
71049,True,True,True,1910.0,2441
71055,True,True,True,1911.0,2442
71287,True,True,True,1914.0,2451
71288,True,True,True,1915.0,2452
71290,True,True,True,1917.0,2454
71301,True,True,True,1919.0,2456
71316,True,True,True,1920.0,2457
71322,True,True,True,1921.0,2458
71332,True,True,True,1923.0,2461
71386,True,True,True,1926.0,2465
71388,True,True,True,1927.0,2466
71412,True,True,True,1929.0,2468
71454,True,True,True,1930.0,2470
71461,True,True,True,1931.0,2471
71484,True,True,True,1932.0,2474
71490,True,True,True,1934.0,2476
71492,True,True,True,1936.0,2478
71508,True,True,True,1939.0,2482
71532,True,True,True,1944.0,2487
71540,True,True,True,1946.0,2489
71590,True,True,True,1948.0,2492
71596,True,True,True,1949.0,2493
71617,True,True,True,1951.0,2495
71618,True,True,True,1952.0,2496
71623,True,True,True,1953.0,2497
71659,True,True,True,1956.0,2502
71672,True,True,True,1957.0,2503
71685,True,True,True,1958.0,2504
71693,True,True,True,1959.0,2505
71700,True,True,True,1960.0,2506
71734,True,True,True,1965.0,2511
71735,True,True,True,1966.0,2512
71775,True,True,True,1971.0,2517
71789,True,True,True,1972.0,2518
71822,True,True,True,1976.0,2523
71833,True,True,True,1977.0,2524
71836,True,True,True,1978.0,2525
71932,True,True,True,1980.0,2528
71939,True,True,True,1981.0,2529
71981,True,True,True,1982.0,2530
71986,True,True,True,1983.0,2531
72001,True,True,True,1984.0,2532
72004,True,True,True,1985.0,2533
72168,True,True,True,1992.0,2543
72195,True,True,True,1993.0,2544
72234,True,True,True,1995.0,2546
72316,True,True,True,1999.0,2551
72380,True,True,True,2003.0,2557
72412,True,True,True,2005.0,2559
72457,True,True,True,2008.0,2562
72548,True,True,True,2010.0,2565
72558,True,True,True,2011.0,2566
72573,True,True,True,2012.0,2567
72600,True,True,True,2015.0,2570
72629,True,True,True,2016.0,2572
72671,True,True,True,2018.0,2574
72846,True,True,True,2024.0,2583
72872,True,True,True,2025.0,2584
72874,True,True,True,2026.0,2585
72877,True,True,True,2029.0,2588
72878,True,True,True,2030.0,2589
72881,True,True,True,2032.0,2591
72882,True,True,True,2033.0,2592
72883,True,True,True,2034.0,2593
72884,True,True,True,2035.0,2594
72885,True,True,True,2036.0,2595
72886,True,True,True,2037.0,2596
72888,True,True,True,2038.0,2597
72890,True,True,True,2039.0,2598
72891,True,True,True,2040.0,2599
72893,True,True,True,2041.0,2600
72900,True,True,True,2044.0,2604
72902,True,True,True,2045.0,2605
72903,True,True,True,2046.0,2606
72908,True,True,True,2048.0,2609
72910,True,True,True,2049.0,2610
72915,True,True,True,2051.0,2612
72918,True,True,True,2052.0,2613
72919,True,True,True,2053.0,2614
72920,True,True,True,2054.0,2615
72922,True,True,True,2055.0,2616
72928,True,True,True,2056.0,2618
72937,True,True,True,2058.0,2621
72940,True,True,True,2059.0,2622
72943,True,True,True,2060.0,2623
72951,True,True,True,2061.0,2625
72952,True,True,True,2062.0,2626
72973,True,True,True,2065.0,2629
72976,True,True,True,2067.0,2631
72977,True,True,True,2068.0,2632
72979,True,True,True,2069.0,2633
72981,True,True,True,2070.0,2634
72983,True,True,True,2071.0,2635
72988,True,True,True,2072.0,2637
72990,True,True,True,2073.0,2638
73061,True,True,True,2075.0,2641
73113,True,True,True,2076.0,2642
73264,True,True,True,2078.0,2646
74139,True,True,True,2081.0,2650
74209,True,True,True,2083.0,2652
74213,True,True,True,2084.0,2653
74240,True,True,True,2085.0,2654
74302,True,True,True,2086.0,2656
74442,True,True,True,2088.0,2658
74538,True,True,True,2089.0,2659
74604,True,True,True,2093.0,2664
74660,True,True,True,2097.0,2668
136225,True,True,False,2100.0,2672
136334,True,True,False,2101.0,2673
136481,True,True,False,2103.0,2676
136667,True,True,False,2105.0,2680
136706,True,True,False,2106.0,2681
136762,True,True,False,2109.0,2685
137110,True,True,False,2110.0,2686
137116,True,True,False,2112.0,2688
137140,True,True,False,2113.0,2689
137144,True,True,False,2114.0,2690
137207,True,True,False,2115.0,2691
137240,True,True,False,2116.0,2692
137273,True,True,False,2117.0,2694
137325,True,True,False,2118.0,2695
137334,True,True,False,2119.0,2696
137669,True,True,False,2122.0,2700
138028,True,True,False,2124.0,2703
138051,True,True,False,2125.0,2704
